STUDCODE,SUBJECT,SCORE,Score_Trend,Rolling_Avg_2Months,Cumulative_Avg_Score,Performance_Stability,Improved,Normalized_Score,Exam_Month,Exam_Quarter,Score_Rank,time_idx
889,HINDI,64.29,8.040000000000006,60.27,62.67999999999999,4.023021252740309,1,64.29,11,4,889.5,4
889,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
889,MATHS,58.33,8.329999999999998,54.165,54.165,5.89019948728394,1,58.32999999999999,8,3,774.5,1
889,MATHS,50.0,-8.329999999999998,54.165,52.776666666666664,4.8093277423495815,0,50.0,9,3,1121.5,2
889,MATHS,50.0,0.0,50.0,52.082499999999996,4.8093277423495815,0,50.0,10,4,895.5,3
889,MATHS,75.0,25.0,62.5,56.666,14.433756729740644,1,75.0,11,4,454.0,4
889,SCIENCE,54.17,0.0,54.17,54.17,0.0,0,54.17000000000001,7,3,1040.5,0
889,SCIENCE,75.0,20.83,64.58500000000001,64.58500000000001,14.72903425211578,1,75.0,8,3,463.5,1
889,SCIENCE,87.5,12.5,81.25,72.22333333333334,16.837595829967324,1,87.5,9,3,304.5,2
889,SCIENCE,70.45,-17.049999999999997,78.975,71.78,8.828504969698978,0,70.45,10,4,360.0,3
889,SCIENCE,75.0,4.549999999999997,72.725,72.424,8.828504969698978,1,75.0,11,4,771.5,4
891,ENGLISH,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1469.5,0
891,ENGLISH,40.0,-10.0,45.0,45.0,7.0710678118654755,0,40.0,8,3,1757.5,1
891,ENGLISH,31.25,-8.75,35.625,40.416666666666664,9.381941874331417,0,31.25,9,3,2018.0,2
891,ENGLISH,54.17,22.92,42.71,43.855000000000004,11.56631459598663,1,54.17000000000001,10,4,851.5,3
891,ENGLISH,50.0,-4.170000000000002,52.085,45.084,12.208451990322118,0,50.0,11,4,1667.5,4
891,HINDI,64.29,0.0,64.29,64.29,0.0,0,64.29,7,3,860.5,0
891,HINDI,60.0,-4.290000000000006,62.145,62.145,3.0334880912902933,0,60.0,8,3,1080.0,1
891,HINDI,55.0,-5.0,57.5,59.76333333333334,4.649519688455288,0,55.00000000000001,9,3,1393.5,2
891,HINDI,56.25,1.25,55.625,58.885000000000005,2.602082499332666,1,56.25,10,4,966.5,3
891,HINDI,57.14,0.8900000000000006,56.695,58.536,1.075034883154963,1,57.14,11,4,1186.5,4
891,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
891,MATHS,58.33,8.329999999999998,54.165,54.165,5.89019948728394,1,58.32999999999999,8,3,774.5,1
891,MATHS,50.0,-8.329999999999998,54.165,52.776666666666664,4.8093277423495815,0,50.0,9,3,1121.5,2
891,MATHS,50.0,0.0,50.0,52.082499999999996,4.8093277423495815,0,50.0,10,4,895.5,3
891,MATHS,50.0,0.0,50.0,51.666,0.0,0,50.0,11,4,1350.5,4
891,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1202.0,0
891,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,8,3,1305.5,1
891,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,9,3,1508.0,2
891,SCIENCE,54.55,4.549999999999997,52.275,51.1375,2.626943724812796,1,54.55,10,4,1058.5,3
891,SCIENCE,50.0,-4.549999999999997,52.275,50.910000000000004,2.626943724812796,0,50.0,11,4,1711.5,4
894,ENGLISH,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1469.5,0
894,ENGLISH,60.0,10.0,55.0,55.0,7.0710678118654755,1,60.0,8,3,850.5,1
894,ENGLISH,75.0,15.0,67.5,61.666666666666664,12.583057392117917,1,75.0,9,3,681.0,2
894,ENGLISH,66.67,-8.329999999999998,70.83500000000001,62.917500000000004,7.5152932965609125,0,66.67,10,4,373.5,3
894,ENGLISH,75.0,8.329999999999998,70.83500000000001,65.334,4.809327742349595,1,75.0,11,4,644.0,4
894,HINDI,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,362.5,0
894,HINDI,65.0,-10.0,70.0,70.0,7.0710678118654755,0,65.0,8,3,938.5,1
894,HINDI,60.0,-5.0,62.5,66.66666666666667,7.637626158259735,0,60.0,9,3,1116.5,2
894,HINDI,56.25,-3.75,58.125,64.0625,4.389855730355321,0,56.25,10,4,966.5,3
894,HINDI,64.29,8.040000000000006,60.27,64.108,4.0230212527403015,1,64.29,11,4,889.5,4
894,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
894,MATHS,58.33,8.329999999999998,54.165,54.165,5.89019948728394,1,58.32999999999999,8,3,774.5,1
894,MATHS,50.0,-8.329999999999998,54.165,52.776666666666664,4.8093277423495815,0,50.0,9,3,1121.5,2
894,MATHS,50.0,0.0,50.0,52.082499999999996,4.8093277423495815,0,50.0,10,4,895.5,3
894,MATHS,62.5,12.5,56.25,54.166,7.216878364870322,1,62.5,11,4,822.0,4
894,SCIENCE,45.83,0.0,45.83,45.83,0.0,0,45.83,7,3,1345.5,0
894,SCIENCE,50.0,4.170000000000002,47.915,47.915,2.9486352775479046,1,50.0,8,3,1305.5,1
894,SCIENCE,62.5,12.5,56.25,52.776666666666664,8.674942843231497,1,62.5,9,3,1040.5,2
894,SCIENCE,54.55,-7.950000000000003,58.525,53.22,6.32659729501834,0,54.55,10,4,1058.5,3
894,SCIENCE,75.0,20.450000000000003,64.775,57.576,10.309017088613903,1,75.0,11,4,771.5,4
895,ENGLISH,62.5,0.0,62.5,62.5,0.0,0,62.5,7,3,992.0,0
895,ENGLISH,55.0,-7.5,58.75,58.75,5.303300858899107,0,55.00000000000001,8,3,1125.5,1
895,ENGLISH,75.0,20.0,65.0,64.16666666666667,10.10362971081845,1,75.0,9,3,681.0,2
895,ENGLISH,45.83,-29.17,60.415,59.582499999999996,14.916309865378903,0,45.83,10,4,1437.5,3
895,ENGLISH,66.67,20.840000000000003,56.25,61.0,15.025441757232963,1,66.67,11,4,971.5,4
895,HINDI,71.43,0.0,71.43,71.43,0.0,0,71.43,7,3,447.5,0
895,HINDI,65.0,-6.430000000000007,68.215,68.215,4.546696603029505,0,65.0,8,3,938.5,1
895,HINDI,60.0,-5.0,62.5,65.47666666666667,5.729889469556406,0,60.0,9,3,1116.5,2
895,HINDI,46.88,-13.119999999999997,53.44,60.8275,9.358318937359071,0,46.88,10,4,1490.5,3
895,HINDI,60.71,13.829999999999998,53.795,60.803999999999995,7.787890172141196,1,60.709999999999994,11,4,1086.5,4
895,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
895,MATHS,58.33,8.329999999999998,54.165,54.165,5.89019948728394,1,58.32999999999999,8,3,774.5,1
895,MATHS,50.0,-8.329999999999998,54.165,52.776666666666664,4.8093277423495815,0,50.0,9,3,1121.5,2
895,MATHS,50.0,0.0,50.0,52.082499999999996,4.8093277423495815,0,50.0,10,4,895.5,3
895,MATHS,50.0,0.0,50.0,51.666,0.0,0,50.0,11,4,1350.5,4
895,SCIENCE,45.83,0.0,45.83,45.83,0.0,0,45.83,7,3,1345.5,0
895,SCIENCE,33.33,-12.5,39.58,39.58,8.838834764831844,0,33.33,8,3,1803.5,1
895,SCIENCE,50.0,16.67,41.665,43.053333333333335,8.674942843231495,1,50.0,9,3,1508.0,2
895,SCIENCE,54.55,4.549999999999997,52.275,45.927499999999995,11.17198728964547,1,54.55,10,4,1058.5,3
895,SCIENCE,58.33,3.780000000000001,56.44,48.408,4.1709271551218885,1,58.32999999999999,11,4,1418.5,4
897,ENGLISH,91.67,0.0,91.67,91.67,0.0,0,91.67,7,3,122.5,0
897,ENGLISH,75.0,-16.67,83.33500000000001,83.33500000000001,11.787470042379754,0,75.0,8,3,431.5,1
897,ENGLISH,75.0,0.0,75.0,80.55666666666667,9.624428987391068,0,75.0,9,3,681.0,2
897,ENGLISH,59.38,-15.619999999999997,67.19,75.2625,9.018211204741961,0,59.38,10,4,593.5,3
897,ENGLISH,75.0,15.619999999999997,67.19,75.21000000000001,9.018211204741961,1,75.0,11,4,644.0,4
897,HINDI,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1500.0,0
897,HINDI,66.67,16.67,58.335,58.335,11.787470042379748,1,66.67,8,3,813.5,1
897,HINDI,100.0,33.33,83.33500000000001,72.22333333333334,25.45839023452452,1,100.0,9,3,18.0,2
897,HINDI,50.0,-50.0,75.0,66.6675,25.45839023452452,0,50.0,10,4,1331.0,3
897,HINDI,50.0,0.0,50.0,63.334,28.867513459481287,0,50.0,11,4,1527.5,4
897,MATHS,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,785.5,0
897,MATHS,75.0,16.67,66.66499999999999,66.66499999999999,11.787470042379754,1,75.0,8,3,358.0,1
897,MATHS,50.0,-25.0,62.5,61.10999999999999,12.729740767195535,0,50.0,9,3,1121.5,2
897,MATHS,75.0,25.0,62.5,64.5825,14.433756729740649,1,75.0,10,4,140.5,3
897,MATHS,75.0,0.0,75.0,66.666,14.433756729740649,0,75.0,11,4,454.0,4
897,SCIENCE,85.0,0.0,85.0,85.0,0.0,0,85.0,7,3,127.0,0
897,SCIENCE,100.0,15.0,92.5,92.5,10.606601717798213,1,100.0,8,3,44.0,1
897,SCIENCE,75.0,-25.0,87.5,86.66666666666667,12.583057392117917,0,75.0,9,3,635.0,2
897,SCIENCE,55.0,-20.0,65.0,78.75,22.546248764114473,0,55.00000000000001,10,4,973.0,3
897,SCIENCE,95.83,40.83,75.41499999999999,82.166,20.416405984730353,1,95.83,11,4,125.5,4
898,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,7,3,285.0,0
898,ENGLISH,50.0,-33.33,66.66499999999999,66.66499999999999,23.567869016947622,0,50.0,8,3,1315.5,1
898,ENGLISH,41.67,-8.329999999999998,45.835,58.333333333333336,22.044777915264493,0,41.67,9,3,1903.5,2
898,ENGLISH,46.88,5.210000000000001,44.275000000000006,55.47,4.2084716148897785,1,46.88,10,4,1295.5,3
898,ENGLISH,58.33,11.449999999999996,52.605000000000004,56.041999999999994,8.522540700988156,1,58.32999999999999,11,4,1343.5,4
898,HINDI,55.0,0.0,55.0,55.0,0.0,0,55.00000000000001,7,3,1276.0,0
898,HINDI,91.67,36.67,73.33500000000001,73.33500000000001,25.929605666110696,1,91.67,8,3,133.5,1
898,HINDI,50.0,-41.67,70.83500000000001,65.55666666666667,22.752574213335365,0,50.0,9,3,1579.0,2
898,HINDI,50.0,0.0,50.0,61.667500000000004,24.058185717131707,0,50.0,10,4,1331.0,3
898,HINDI,50.0,0.0,50.0,59.334,0.0,0,50.0,11,4,1527.5,4
898,MATHS,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,785.5,0
898,MATHS,56.25,-2.0799999999999983,57.29,57.29,1.4707821048680176,0,56.25,8,3,881.0,1
898,MATHS,50.0,-6.25,53.125,54.85999999999999,4.335469986056874,0,50.0,9,3,1121.5,2
898,MATHS,56.82,6.82,53.41,55.35,3.783732724880727,1,56.82000000000001,10,4,525.0,3
898,MATHS,75.0,18.18,65.91,59.279999999999994,12.923007905798608,1,75.0,11,4,454.0,4
898,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1202.0,0
898,SCIENCE,83.33,33.33,66.66499999999999,66.66499999999999,23.567869016947633,1,83.33,8,3,272.5,1
898,SCIENCE,66.67,-16.659999999999997,75.0,66.66666666666667,16.665000250025003,0,66.67,9,3,871.0,2
898,SCIENCE,45.0,-21.67,55.835,61.25,19.219492709226223,0,45.0,10,4,1565.5,3
898,SCIENCE,66.67,21.67,55.835,62.334,12.511180333339182,1,66.67,11,4,1108.0,4
899,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,553.5,0
899,ENGLISH,58.33,-16.67,66.66499999999999,66.66499999999999,11.787470042379743,0,58.32999999999999,8,3,987.0,1
899,ENGLISH,41.67,-16.659999999999997,50.0,58.333333333333336,16.665000250024995,0,41.67,9,3,1903.5,2
899,ENGLISH,56.25,14.579999999999998,48.96,57.8125,9.077980685886759,1,56.25,10,4,760.5,3
899,ENGLISH,58.33,2.0799999999999983,57.29,57.916,9.077980685886759,1,58.32999999999999,11,4,1343.5,4
899,HINDI,45.0,0.0,45.0,45.0,0.0,0,45.0,7,3,1682.0,0
899,HINDI,50.0,5.0,47.5,47.5,3.5355339059327378,1,50.0,8,3,1517.0,1
899,HINDI,41.67,-8.329999999999998,45.835,45.55666666666667,4.192807333199717,0,41.67,9,3,1868.0,2
899,HINDI,46.43,4.759999999999998,44.05,45.775,4.179142655298252,1,46.43,10,4,1571.5,3
899,HINDI,43.75,-2.6799999999999997,45.09,45.37,2.3862941981239403,0,43.75,11,4,1778.5,4
899,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
899,MATHS,56.25,6.25,53.125,53.125,4.419417382415922,1,56.25,8,3,881.0,1
899,MATHS,50.0,-6.25,53.125,52.083333333333336,3.608439182435162,0,50.0,9,3,1121.5,2
899,MATHS,54.55,4.549999999999997,52.275,52.7,3.231485726411304,1,54.55,10,4,601.0,3
899,MATHS,75.0,20.450000000000003,64.775,57.160000000000004,13.316061730106238,1,75.0,11,4,454.0,4
899,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1202.0,0
899,SCIENCE,91.67,41.67,70.83500000000001,70.83500000000001,29.46513957204343,1,91.67,8,3,129.5,1
899,SCIENCE,50.0,-41.67,70.83500000000001,63.89000000000001,24.058185717131707,0,50.0,9,3,1508.0,2
899,SCIENCE,45.0,-5.0,47.5,59.167500000000004,25.62380989106291,0,45.0,10,4,1565.5,3
899,SCIENCE,66.67,21.67,55.835,60.668000000000006,11.346642675258616,1,66.67,11,4,1108.0,4
900,ENGLISH,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,1109.0,0
900,ENGLISH,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,8,3,987.0,1
900,ENGLISH,41.67,-16.659999999999997,50.0,52.776666666666664,9.618655484699163,0,41.67,9,3,1903.5,2
900,ENGLISH,50.0,8.329999999999998,45.835,52.082499999999996,8.329999999999997,1,50.0,10,4,1108.5,3
900,ENGLISH,58.33,8.329999999999998,54.165,53.331999999999994,8.329999999999997,1,58.32999999999999,11,4,1343.5,4
900,HINDI,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1500.0,0
900,HINDI,66.67,16.67,58.335,58.335,11.787470042379748,1,66.67,8,3,813.5,1
900,HINDI,41.67,-25.0,54.17,52.78,12.729740767195537,0,41.67,9,3,1868.0,2
900,HINDI,50.0,8.329999999999998,45.835,52.085,12.729740767195537,1,50.0,10,4,1331.0,3
900,HINDI,43.75,-6.25,46.875,50.418,4.335469986056872,0,43.75,11,4,1778.5,4
900,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
900,MATHS,56.25,6.25,53.125,53.125,4.419417382415922,1,56.25,8,3,881.0,1
900,MATHS,50.0,-6.25,53.125,52.083333333333336,3.608439182435162,0,50.0,9,3,1121.5,2
900,MATHS,56.82,6.82,53.41,53.2675,3.7837327248807266,1,56.82000000000001,10,4,525.0,3
900,MATHS,75.0,18.18,65.91,57.614,12.923007905798606,1,75.0,11,4,454.0,4
900,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1202.0,0
900,SCIENCE,58.33,8.329999999999998,54.165,54.165,5.89019948728394,1,58.32999999999999,8,3,1008.5,1
900,SCIENCE,50.0,-8.329999999999998,54.165,52.776666666666664,4.8093277423495815,0,50.0,9,3,1508.0,2
900,SCIENCE,45.0,-5.0,47.5,50.832499999999996,6.7339661418810195,0,45.0,10,4,1565.5,3
900,SCIENCE,66.67,21.67,55.835,54.0,11.346642675258618,1,66.67,11,4,1108.0,4
901,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,7,3,285.0,0
901,ENGLISH,58.33,-25.0,70.83,70.83,17.67766952966369,0,58.32999999999999,8,3,987.0,1
901,ENGLISH,83.33,25.0,70.83,74.99666666666667,14.433756729740644,1,83.33,9,3,347.5,2
901,ENGLISH,56.25,-27.08,69.78999999999999,70.31,15.070129395595785,0,56.25,10,4,760.5,3
901,ENGLISH,50.0,-6.25,53.125,66.248,17.716648479137742,0,50.0,11,4,1667.5,4
901,HINDI,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1500.0,0
901,HINDI,58.33,8.329999999999998,54.165,54.165,5.89019948728394,1,58.32999999999999,8,3,1228.0,1
901,HINDI,75.0,16.67,66.66499999999999,61.10999999999999,12.729740767195537,1,75.0,9,3,510.5,2
901,HINDI,57.14,-17.86,66.07,60.1175,9.985694768016897,0,57.14,10,4,905.5,3
901,HINDI,37.5,-19.64,47.32,55.59400000000001,18.75703956740864,0,37.5,11,4,1955.0,4
901,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
901,MATHS,68.75,18.75,59.375,59.375,13.258252147247767,1,68.75,8,3,526.0,1
901,MATHS,50.0,-18.75,59.375,56.25,10.825317547305483,0,50.0,9,3,1121.5,2
901,MATHS,68.18,18.180000000000007,59.09,59.2325,10.664581567037688,1,68.18,10,4,214.5,3
901,MATHS,75.0,6.819999999999993,71.59,62.386,12.923007905798611,1,75.0,11,4,454.0,4
901,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1202.0,0
901,SCIENCE,100.0,50.0,75.0,75.0,35.35533905932738,1,100.0,8,3,44.0,1
901,SCIENCE,75.0,-25.0,87.5,75.0,25.0,0,75.0,9,3,635.0,2
901,SCIENCE,50.0,-25.0,62.5,68.75,25.0,0,50.0,10,4,1301.0,3
901,SCIENCE,91.67,41.67,70.83500000000001,73.334,20.97330763931463,1,91.67,11,4,242.0,4
902,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,553.5,0
902,ENGLISH,66.67,-8.329999999999998,70.83500000000001,70.83500000000001,5.890199487283945,0,66.67,8,3,670.5,1
902,ENGLISH,50.0,-16.67,58.335,63.89000000000001,12.729740767195542,0,50.0,9,3,1669.5,2
902,ENGLISH,40.63,-9.369999999999997,45.315,58.075,13.189436429708952,0,40.63,10,4,1785.5,3
902,ENGLISH,50.0,9.369999999999997,45.315,56.46,5.4097720223068215,1,50.0,11,4,1667.5,4
902,HINDI,40.0,0.0,40.0,40.0,0.0,0,40.0,7,3,1814.5,0
902,HINDI,58.33,18.33,49.165,49.165,12.961267299149416,1,58.32999999999999,8,3,1228.0,1
902,HINDI,33.33,-25.0,45.83,43.88666666666666,12.945255244039544,0,33.33,9,3,2002.5,2
902,HINDI,53.57,20.240000000000002,43.45,46.3075,13.274758001560707,1,53.56999999999999,10,4,1098.0,3
902,HINDI,43.75,-9.82,48.66,45.796,10.12148210490934,0,43.75,11,4,1778.5,4
902,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
902,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,8,3,1220.5,1
902,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,9,3,1121.5,2
902,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,10,4,895.5,3
902,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,11,4,1350.5,4
902,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1202.0,0
902,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,8,3,1305.5,1
902,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,9,3,1508.0,2
902,SCIENCE,45.0,-5.0,47.5,48.75,2.88675134594813,0,45.0,10,4,1565.5,3
902,SCIENCE,62.5,17.5,53.75,51.5,9.013878188659975,1,62.5,11,4,1267.0,4
905,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,7,3,285.0,0
905,ENGLISH,75.0,-8.329999999999998,79.16499999999999,79.16499999999999,5.890199487283935,0,75.0,8,3,431.5,1
905,ENGLISH,58.33,-16.67,66.66499999999999,72.22,12.729740767195533,0,58.32999999999999,9,3,1340.0,2
905,ENGLISH,62.5,4.170000000000002,60.415,69.78999999999999,8.674942843231486,1,62.5,10,4,510.5,3
905,ENGLISH,50.0,-12.5,56.25,65.832,6.364325049314572,0,50.0,11,4,1667.5,4
905,HINDI,55.0,0.0,55.0,55.0,0.0,0,55.00000000000001,7,3,1276.0,0
905,HINDI,75.0,20.0,65.0,65.0,14.142135623730951,1,75.0,8,3,533.0,1
905,HINDI,91.67,16.67,83.33500000000001,73.89,18.360182460966996,1,91.67,9,3,98.5,2
905,HINDI,50.0,-41.67,70.83500000000001,67.9175,20.973307639314633,0,50.0,10,4,1331.0,3
905,HINDI,56.25,6.25,53.125,65.584,22.472308144321396,1,56.25,11,4,1264.0,4
905,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
905,MATHS,68.75,18.75,59.375,59.375,13.258252147247767,1,68.75,8,3,526.0,1
905,MATHS,50.0,-18.75,59.375,56.25,10.825317547305483,0,50.0,9,3,1121.5,2
905,MATHS,54.55,4.549999999999997,52.275,55.825,9.78012440275344,1,54.55,10,4,601.0,3
905,MATHS,75.0,20.450000000000003,64.775,59.660000000000004,13.31606173010624,1,75.0,11,4,454.0,4
905,SCIENCE,70.0,0.0,70.0,70.0,0.0,0,70.0,7,3,401.5,0
905,SCIENCE,91.67,21.67,80.83500000000001,80.83500000000001,15.323003948312481,1,91.67,8,3,129.5,1
905,SCIENCE,66.67,-25.0,79.17,76.11333333333333,13.57496347447511,0,66.67,9,3,871.0,2
905,SCIENCE,40.0,-26.67,53.335,67.08500000000001,25.839497544134517,0,40.0,10,4,1762.0,3
905,SCIENCE,91.67,51.67,65.83500000000001,72.002,25.839497544134517,1,91.67,11,4,242.0,4
906,ENGLISH,83.33,0.0,83.33,83.33,0.0,0,83.33,7,3,285.0,0
906,ENGLISH,58.33,-25.0,70.83,70.83,17.67766952966369,0,58.32999999999999,8,3,987.0,1
906,ENGLISH,58.33,0.0,58.33,66.66333333333334,14.433756729740644,0,58.32999999999999,9,3,1340.0,2
906,ENGLISH,68.75,10.420000000000002,63.54,67.185,6.015989804955894,1,68.75,10,4,318.5,3
906,ENGLISH,50.0,-18.75,59.375,63.748000000000005,9.394393718241385,0,50.0,11,4,1667.5,4
906,HINDI,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1500.0,0
906,HINDI,75.0,25.0,62.5,62.5,17.67766952966369,1,75.0,8,3,533.0,1
906,HINDI,66.67,-8.329999999999998,70.83500000000001,63.89000000000001,12.729740767195537,0,66.67,9,3,839.0,2
906,HINDI,57.14,-9.530000000000001,61.905,62.2025,8.936716399215097,0,57.14,10,4,905.5,3
906,HINDI,43.75,-13.39,50.445,58.512,11.514045046521822,0,43.75,11,4,1778.5,4
906,MATHS,58.33,0.0,58.33,58.33,0.0,0,58.32999999999999,7,3,785.5,0
906,MATHS,56.25,-2.0799999999999983,57.29,57.29,1.4707821048680176,0,56.25,8,3,881.0,1
906,MATHS,50.0,-6.25,53.125,54.85999999999999,4.335469986056874,0,50.0,9,3,1121.5,2
906,MATHS,59.09,9.090000000000003,54.545,55.917500000000004,4.650379912795657,1,59.089999999999996,10,4,402.5,3
906,MATHS,75.0,15.909999999999997,67.045,59.734,12.654091564918174,1,75.0,11,4,454.0,4
906,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1202.0,0
906,SCIENCE,50.0,0.0,50.0,50.0,0.0,0,50.0,8,3,1305.5,1
906,SCIENCE,66.67,16.67,58.335,55.55666666666667,9.624428987391063,1,66.67,9,3,871.0,2
906,SCIENCE,40.0,-26.67,53.335,51.667500000000004,13.473293336572663,0,40.0,10,4,1762.0,3
906,SCIENCE,62.5,22.5,51.25,53.834,14.346473434262514,1,62.5,11,4,1267.0,4
1581,ENGLISH,81.25,0.0,81.25,81.25,0.0,0,81.25,7,3,396.5,0
1581,ENGLISH,33.33,-47.92,57.29,57.29,33.88455695445936,0,33.33,8,3,1852.0,1
1581,ENGLISH,56.25,22.92,44.79,56.94333333333333,23.96752246965325,1,56.25,9,3,1485.5,2
1581,ENGLISH,45.83,-10.420000000000002,51.04,54.165,11.475719294812572,0,45.83,10,4,1437.5,3
1581,ENGLISH,41.67,-4.159999999999997,43.75,51.666,7.510641339681551,0,41.67,11,4,1888.0,4
1581,HINDI,55.0,0.0,55.0,55.0,0.0,0,55.00000000000001,7,3,1276.0,0
1581,HINDI,40.0,-15.0,47.5,47.5,10.606601717798213,0,40.0,8,3,1839.5,1
1581,HINDI,50.0,10.0,45.0,48.333333333333336,7.637626158259733,1,50.0,9,3,1579.0,2
1581,HINDI,47.22,-2.780000000000001,48.61,48.055,5.161666397589058,0,47.22,10,4,1446.5,3
1581,HINDI,79.17,31.950000000000003,63.195,54.278,17.698492402838536,1,79.17,11,4,384.0,4
1581,MATHS,25.0,0.0,25.0,25.0,0.0,0,25.0,7,3,1861.5,0
1581,MATHS,50.0,25.0,37.5,37.5,17.67766952966369,1,50.0,8,3,1220.5,1
1581,MATHS,37.5,-12.5,43.75,37.5,12.5,0,37.5,9,3,1578.5,2
1581,MATHS,29.17,-8.329999999999998,33.335,35.417500000000004,10.484335935098608,0,29.17,10,4,1888.0,3
1581,MATHS,62.5,33.33,45.835,40.834,17.345882316369305,1,62.5,11,4,822.0,4
1581,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
1581,SCIENCE,55.0,-5.0,57.5,57.5,3.5355339059327378,0,55.00000000000001,8,3,1129.5,1
1581,SCIENCE,25.0,-30.0,40.0,46.666666666666664,18.929694486000912,0,25.0,9,3,2037.5,2
1581,SCIENCE,52.78,27.78,38.89,48.195,16.716542704758062,1,52.78,10,4,1120.0,3
1581,SCIENCE,50.0,-2.780000000000001,51.39,48.556,15.29954683424752,0,50.0,11,4,1711.5,4
1583,ENGLISH,100.0,0.0,100.0,100.0,0.0,0,100.0,7,3,31.5,0
1583,ENGLISH,83.33,-16.67,91.66499999999999,91.66499999999999,11.787470042379743,0,83.33,8,3,233.5,1
1583,ENGLISH,87.5,4.170000000000002,85.41499999999999,90.27666666666666,8.674942843231491,1,87.5,9,3,249.0,2
1583,ENGLISH,91.67,4.170000000000002,89.58500000000001,90.625,4.16999999999998,1,91.67,10,4,30.0,3
1583,ENGLISH,100.0,8.329999999999998,95.83500000000001,92.5,6.364325049314584,1,100.0,11,4,42.0,4
1583,HINDI,90.0,0.0,90.0,90.0,0.0,0,90.0,7,3,47.0,0
1583,HINDI,100.0,10.0,95.0,95.0,7.0710678118654755,1,100.0,8,3,36.0,1
1583,HINDI,100.0,0.0,100.0,96.66666666666667,5.773502691896256,0,100.0,9,3,18.0,2
1583,HINDI,97.22,-2.780000000000001,98.61,96.805,1.6050337483471513,0,97.22,10,4,18.5,3
1583,HINDI,87.5,-9.719999999999999,92.36,94.944,6.563241069268555,0,87.5,11,4,160.5,4
1583,MATHS,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,291.5,0
1583,MATHS,75.0,0.0,75.0,75.0,0.0,0,75.0,8,3,358.0,1
1583,MATHS,100.0,25.0,87.5,83.33333333333333,14.433756729740647,1,100.0,9,3,61.0,2
1583,MATHS,95.83,-4.170000000000002,97.91499999999999,86.4575,13.393268209564587,0,95.83,10,4,13.0,3
1583,MATHS,100.0,4.170000000000002,97.91499999999999,89.166,2.4075506225207346,1,100.0,11,4,64.5,4
1583,SCIENCE,40.0,0.0,40.0,40.0,0.0,0,40.0,7,3,1594.0,0
1583,SCIENCE,100.0,60.0,70.0,70.0,42.42640687119285,1,100.0,8,3,44.0,1
1583,SCIENCE,95.0,-5.0,97.5,78.33333333333333,33.291640592396966,0,95.0,9,3,157.0,2
